,Review,flair_labels
4001,sent package patches free influenster cosrx testing purposes honest review love patches wish wouldve teenager couldve saved acne scars left cheeks isnt first time using patches ive bought multiple times ever since discovering year ago keep pimple getting worse cut healing time quite bit ive used pimples disappeared one two days putting patch love theyre clear easily hide makeup without makeup making pimple worse since acts like protective barrier two cons think 1 dont stay long areas move around lot like near mouth smile everywhere else lasts day 2 doesnt work quickly cystic acne certainly plan buying recommend friends even get daughters attached photo give idea easily blends skin im wearing makeup photo would look even better used concealer cover even,1
4002,bought whim thought would perfect travel cleanser use time smells good,1
4003,got reaction product face became red bumpy painful went away skin became dry peeling healing sunburn combosensitive skin hormonal acne hyperpigmentation previous acne tried different vitamin c skincare product get reaction like klaris really bummed got reaction read great reviews product month since reaction skin hasnt completely healed,0
4004,love sunscreen lightweight doesnt feel heavy makeup,1
4005,im second tub wish lasted longer one lasts 34 months doesnt irritate skin gets makeup,1
4006,pore cleansing balm says great removing makeup leaves skin clean soft love,1
4007,dry sensitive acne prone skin really helped skin use tretinoin really dries skin balm plus serum ceramides made huge difference,1
4008,toner part skin routine least 2 years sensitive skin used get red blotchesitchiness using toners changed skin drinks double cleansing feels clean bouncy hydrated skin always feels soothed using ready rest routine,1
4009,love face wash feels like cleans skin thoroughly without stripping moisture love ingredients benefits actually didnt buy another ran last bottle wanted give different face wash try regret im missing wash hope get stock soon,1
4010,use 3 times week exfoliate love chemical exfoliators burned physical scrubs harsh skin afraid exfoliate bad experiences decided give another shot product love gentle sensitive skin doesnt burn seems helping hyperpigmentation,1
4011,sensitive normal skin able use moisturizer year round doesnt clog pores break say strong scent enjoy originally stopped using try products always end returning works well skin,1
4012,received cream sample one purchases really liked bought fullsized product think favourite eye cream day time far light sticky leaves nice pleasant feeling throughout day huge plus cream strong smell definitely continue using,1
4013,long thick wavy red died hair damaged many shampoos conditioners work recently received purchase hair products soko glam worked great said give shot left 10 minutes rinsed hair soft easy brush end result smooth tangle free locks must try,0
4014,hydrating soothing skin drinks little goes long way,1
4015,hormonal pimple chin know one deep skin painful used patch directed night worked size pimple shrank dramatically pain gone,1
4016,looking good oil cleanser would actually clean skin little deeper removing dirt makeup oil tried gem feels like butter dont need much product emulsifies nicely leaves skin feeling clean,1
4017,full size bottle toner love set im truly surprised quickly product disappearing even using cotton pad apply considering everything toner marketed cleansing toner doesnt much even applying via pad product gentle amusingly enough test theory mine followed houttuynia cordata calming toner pad goodal extremely gentle intended specifically sensitive skin goodal toner pad one quick swipe around face using softer side longer white color one might expect toner pad especially cleansing toner pad effectively removed remaining traces dirt dead skin cells wouldnt want get eyes sure would definitely consider putting remainder small spray bottle atomizer misting face throughout day long kept eyes closed,0
4018,okay im one writing reviews face cream amazing like use shower finish washing face like steam face bid possible cream absorbs better also quick note cream feels different almost sticky consistency enough turned product also comes spatula use definitely try cream glass jar gives luxurious feel product speaks,1
